,address,postal_code,latitude,longitude,full_address,coordinates,nearest_MRT,MRT_distance,nearest_Mall,Mall_distance,nearest_Market,Market_distance,nearest_Hawker,Hawker_distance,CBD_distance
8923,550B SEGAR RD,672550,1.389591186,103.767447,550B SEGAR ROAD PCF SPARKLETOTS PRESCHOOL @ZHENGHUA 550B (CC) SINGAPORE 672550,"(1.3895911859999999, 103.767447)",Segar,0.317558175,Greenridge   Shopping   Centre    Singapore ,0.484716476,SHENG SIONG SUPERMARKET PTE LTD,0.280258863,Bukit Timah Market,5.640105736,15.01133777
8924,138A YUAN CHING RD,611138,1.327936965,103.7241782,138A YUAN CHING ROAD LAKE VISTA @ YUAN CHING SINGAPORE 611138,"(1.327936965, 103.7241782)",Lakeside,1.853987053,Taman   Jurong   Shopping   Centre    Singapore ,0.872168642,SHENG SIONG SUPERMARKET PTE LTD,0.298021677,Taman Jurong Market & Food Centre,0.80221608,14.98418686
8925,526B PASIR RIS ST 51,512526,1.367892757,103.9470327,526B PASIR RIS STREET 51 COSTA RIS SINGAPORE 512526,"(1.367892757, 103.94703270000001)",Pasir Ris,0.647068519,White   Sands    Singapore ,0.5735672,SHENG SIONG SUPERMARKET PTE LTD,0.222605482,Blk 137 Tampines Street 11,2.473115982,14.12462234
8926,528B PASIR RIS ST 51,512528,1.370623404,103.9481638,528B PASIR RIS STREET 51 COSTA RIS SINGAPORE 512528,"(1.370623404, 103.94816379999999)",Pasir Ris,0.318509899,White   Sands    Singapore ,0.254376905,SHENG SIONG SUPERMARKET PTE LTD,0.107606099,Blk 137 Tampines Street 11,2.790229569,14.4202654
8927,525A PASIR RIS ST 51,511525,1.369199891,103.9472983,525A PASIR RIS STREET 51 COSTA RIS SINGAPORE 511525,"(1.3691998909999998, 103.9472983)",Pasir Ris,0.502872782,White   Sands    Singapore ,0.4372498,SHENG SIONG SUPERMARKET PTE LTD,0.08796566,Blk 137 Tampines Street 11,2.620860671,14.2430476
8928,526D PASIR RIS ST 51,514526,1.368668305,103.947274,526D PASIR RIS STREET 51 COSTA RIS SINGAPORE 514526,"(1.368668305, 103.947274)",Pasir Ris,0.557351199,White   Sands    Singapore ,0.486560229,SHENG SIONG SUPERMARKET PTE LTD,0.134191996,Blk 137 Tampines Street 11,2.561835405,14.20178585
8929,520C TAMPINES CTRL 8,523520,1.356741708,103.9396924,520C TAMPINES CENTRAL 8 CENTRALE 8 AT TAMPINES SINGAPORE 523520,"(1.3567417080000002, 103.93969240000001)",Tampines,0.476489976,Tampines 1    Singapore ,0.40903877,NTUC Fairprice Co-operative Ltd,0.603980223,Blk 137 Tampines Street 11,1.334282876,12.69916767
8930,523D TAMPINES CTRL 7,524523,1.35935847,103.9389088,523D TAMPINES CENTRAL 7 TAMPINES GREENLEAF SINGAPORE 524523,"(1.35935847, 103.9389088)",Tampines,0.732693441,Tampines 1    Singapore ,0.653287379,NTUC Fairprice Co-operative Ltd,0.665120537,Blk 137 Tampines Street 11,1.635945543,12.82033273
8931,180B MARSILING RD,732180,1.439056598,103.7783498,180B MARSILING ROAD MARSILING HEIGHTS SINGAPORE 732180,"(1.439056598, 103.7783498)",Marsiling,0.858340469,Marsiling   Mall    Singapore ,0.635733467,NTUC Fairprice Co-operative Ltd,0.868304386,Marsiling Lane Food Centre,0.526404525,19.06619961
8932,335B YISHUN ST 31,762335,1.432841842,103.8443331,335B YISHUN STREET 31 YISHUN RIVERWALK SINGAPORE 762335,"(1.432841842, 103.84433309999999)",Yishun,1.091296404,Northpoint   City    Singapore ,1.05993092,TAN KWEE ENG,0.375857184,Chong Pang City Wet Market & Food Centre,1.783868032,16.56813724
8933,333C YISHUN ST 31,763333,1.431889988,103.8457902,333C YISHUN STREET 31 YISHUN RIVERWALK SINGAPORE 763333,"(1.4318899880000002, 103.8457902)",Yishun,1.219881181,Northpoint   City    Singapore ,1.15685413,TAN KWEE ENG,0.428051273,Chong Pang City Wet Market & Food Centre,1.941449535,16.45525927
8934,504A YISHUN ST 51,761504,1.41776315,103.8443676,504A YISHUN STREET 51 DBS YISHUN STREET 51 SINGAPORE 761504,"(1.41776315, 103.8443676)",Khatib,1.264755816,Wisteria   Mall    Singapore ,0.349045129,NTUC Fairprice Co-operative Ltd,0.748913436,Chong Pang City Wet Market & Food Centre,2.362705911,14.89347761
8935,10B BOON TIONG RD,164010,1.286336847,103.8292048,10B BOON TIONG ROAD TIONG BAHRU VIEW SINGAPORE 164010,"(1.286336847, 103.8292048)",Tiong Bahru,0.251166604,Tiong   Bahru   Plaza    Singapore ,0.18387118,NTUC Fairprice Co-operative Ltd,0.170389169,Havelock Road Cooked Food Centre,0.166323397,2.503984036
8936,460 SEGAR RD,670460,1.387251466,103.7720835,460 SEGAR ROAD SEGAR MEADOWS SINGAPORE 670460,"(1.387251466, 103.7720835)",Segar,0.280910878,Fajar   Shopping   Centre    Singapore ,0.422224529,SHENG SIONG SUPERMARKET PTE LTD,0.299701263,Bukit Timah Market,5.316203346,14.48865323
8937,548B SEGAR RD,672548,1.389420736,103.7685737,548B SEGAR ROAD SEGAR PALMVIEW SINGAPORE 672548,"(1.389420736, 103.7685737)",Segar,0.221470483,Greenridge   Shopping   Centre    Singapore ,0.516995053,SHENG SIONG SUPERMARKET PTE LTD,0.172134817,Bukit Timah Market,5.601385948,14.91870231
8938,549B SEGAR RD,672549,1.389737286,103.7678402,549B SEGAR ROAD SEGAR PALMVIEW SINGAPORE 672549,"(1.389737286, 103.7678402)",Segar,0.298145806,Greenridge   Shopping   Centre    Singapore ,0.513893951,SHENG SIONG SUPERMARKET PTE LTD,0.254788804,Bukit Timah Market,5.648855,14.9968648
8939,635A SENJA RD,671635,1.386562258,103.7572081,635A SENJA ROAD SENJA GATEWAY SINGAPORE 671635,"(1.386562258, 103.75720809999999)",Senja,0.70150435,Junction 10    Singapore ,0.794233455,NTUC Fairprice Co-operative Ltd,0.372236968,Blk 254 Jurong East Street 24,5.247939976,15.49644338
8940,634A SENJA RD,671634,1.385798092,103.7576147,634A SENJA ROAD SENJA GATEWAY SINGAPORE 671634,"(1.385798092, 103.7576147)",Senja,0.616418104,Junction 10    Singapore ,0.698016828,NTUC Fairprice Co-operative Ltd,0.299777249,Blk 254 Jurong East Street 24,5.189530324,15.40333238
8941,549A SEGAR RD,671549,1.389694033,103.7683858,549A SEGAR ROAD SEGAR PALMVIEW SINGAPORE 671549,"(1.389694033, 103.7683858)",Segar,0.258285887,Greenridge   Shopping   Centre    Singapore ,0.533748829,SHENG SIONG SUPERMARKET PTE LTD,0.208854367,Bukit Timah Market,5.634573671,14.95550006
8942,476B UPP SERANGOON VIEW,532476,1.377328452,103.9042122,476B UPPER SERANGOON VIEW HOUGANG CAPEVIEW SINGAPORE 532476,"(1.377328452, 103.9042122)",Kangkar,0.771558684,Rivervale   Plaza    Singapore ,0.942114374,NTUC Fairprice Co-operative Ltd,0.056640528,Kovan Market & Food Centre,2.860129324,11.90992649
8943,528A PASIR RIS ST 51,511528,1.370210669,103.9479865,528A PASIR RIS STREET 51 COSTA RIS SINGAPORE 511528,"(1.370210669, 103.9479865)",Pasir Ris,0.368449694,White   Sands    Singapore ,0.301774659,SHENG SIONG SUPERMARKET PTE LTD,0.058746004,Blk 137 Tampines Street 11,2.74202691,14.37496239
8944,526C PASIR RIS ST 51,513526,1.368294306,103.947266,526C PASIR RIS STREET 51 COSTA RIS SINGAPORE 513526,"(1.368294306, 103.947266)",Pasir Ris,0.595823428,White   Sands    Singapore ,0.521948951,SHENG SIONG SUPERMARKET PTE LTD,0.171115357,Blk 137 Tampines Street 11,2.520431296,14.17359069
8945,525B PASIR RIS ST 51,512525,1.369590483,103.947456,525B PASIR RIS STREET 51 COSTA RIS SINGAPORE 512525,"(1.369590483, 103.947456)",Pasir Ris,0.456224423,White   Sands    Singapore ,0.392510517,SHENG SIONG SUPERMARKET PTE LTD,0.05292897,Blk 137 Tampines Street 11,2.666048375,14.28503719
8946,524B PASIR RIS ST 51,512524,1.370931785,103.9475626,524B PASIR RIS STREET 51 COSTA RIS SINGAPORE 512524,"(1.370931785, 103.9475626)",Pasir Ris,0.323579605,White   Sands    Singapore ,0.284583819,SHENG SIONG SUPERMARKET PTE LTD,0.144156477,Blk 137 Tampines Street 11,2.815548125,14.39358978
8947,259B PUNGGOL FIELD,822259,1.403878308,103.8952388,259B PUNGGOL FIELD PUNGGOL TOPAZ SINGAPORE 822259,"(1.4038783080000001, 103.89523879999999)",Soo Teck,0.286076368,Waterway   Point    Singapore ,0.806382502,U STARS SUPERMARKET PTE. LTD.,0.245334684,Kovan Market & Food Centre,5.082844776,14.18281513
8948,334C ANCHORVALE CRES,543334,1.397422227,103.8897039,334C ANCHORVALE CRESCENT ANCHORVALE COVE SINGAPORE 543334,"(1.3974222269999999, 103.88970390000001)",Farmway,0.065469721,Compass   One    Singapore ,0.833659699,U STARS SUPERMARKET PTE. LTD.,0.081445369,Kovan Market & Food Centre,4.280730624,13.30196783
8949,335C ANCHORVALE CRES,543335,1.398449033,103.8881554,335C ANCHORVALE CRESCENT ANCHORVALE COVE SINGAPORE 543335,"(1.3984490330000001, 103.8881554)",Farmway,0.180679978,Compass   One    Singapore ,1.036753329,U STARS SUPERMARKET PTE. LTD.,0.215270766,Kovan Market & Food Centre,4.381904551,13.3568925
8950,336B ANCHORVALE CRES,542336,1.397538703,103.8890801,336B ANCHORVALE CRESCENT SKOOL4KIDZ CENTRE SINGAPORE 542336,"(1.3975387030000002, 103.8890801)",Farmway,0.041281459,Compass   One    Singapore ,0.892552922,U STARS SUPERMARKET PTE. LTD.,0.078812222,Kovan Market & Food Centre,4.287642281,13.29235301
8951,335A ANCHORVALE CRES,541335,1.398358283,103.8890744,335A ANCHORVALE CRESCENT ANCHORVALE COVE SINGAPORE 541335,"(1.398358283, 103.88907440000001)",Farmway,0.131653459,Compass   One    Singapore ,0.957148245,U STARS SUPERMARKET PTE. LTD.,0.16882724,Kovan Market & Food Centre,4.378453477,13.37872907
8952,330B ANCHORVALE ST,542330,1.396557709,103.8902405,330B ANCHORVALE STREET ANCHORVALE HARVEST SINGAPORE 542330,"(1.396557709, 103.8902405)",Farmway,0.137735368,Compass   One    Singapore ,0.723818183,U STARS SUPERMARKET PTE. LTD.,0.115137638,Kovan Market & Food Centre,4.191231506,13.23011654
8953,331A ANCHORVALE ST,541331,1.395949757,103.8904679,331A ANCHORVALE STREET ANCHORVALE HARVEST SINGAPORE 541331,"(1.395949757, 103.8904679)",Farmway,0.198828407,Compass   One    Singapore ,0.659834418,U STARS SUPERMARKET PTE. LTD.,0.168645781,Kovan Market & Food Centre,4.126976773,13.17446086
8954,336D ANCHORVALE CRES,544336,1.397769025,103.8882359,336D ANCHORVALE CRESCENT ANCHORVALE COVE SINGAPORE 544336,"(1.397769025, 103.88823590000001)",Farmway,0.122698328,Compass   One    Singapore ,0.979906094,U STARS SUPERMARKET PTE. LTD.,0.151905974,Kovan Market & Food Centre,4.306892316,13.28762078
8955,890C TAMPINES AVE 1,523890,1.347313579,103.9337674,890C TAMPINES AVENUE 1 TAMPINES GREENTERRACE SINGAPORE 523890,"(1.3473135790000001, 103.93376740000001)",Tampines West,0.533548551,Our   Tampines   Hub    Singapore ,0.932434411,PRIME SUPERMARKET LIMITED?,0.16010683,Blk 137 Tampines Street 11,1.214896446,11.5303199
8956,890A TAMPINES AVE 1,521890,1.346724487,103.9338761,890A TAMPINES AVENUE 1 PCF SPARKLETOTS PRESCHOOL @ TAMPINES WEST 890A (CC) SINGAPORE 521890,"(1.346724487, 103.93387609999999)",Tampines West,0.501870756,Our   Tampines   Hub    Singapore ,0.962506436,PRIME SUPERMARKET LIMITED?,0.22381652,Blk 137 Tampines Street 11,1.195444252,11.50006149
8957,524A TAMPINES CTRL 7,521524,1.358350901,103.9389089,524A TAMPINES CENTRAL 7 SKOOL4KIDZ CENTRE SINGAPORE 521524,"(1.3583509009999999, 103.9389089)",Tampines,0.653839348,Tampines 1    Singapore ,0.578341727,NTUC Fairprice Co-operative Ltd,0.596780689,Blk 137 Tampines Street 11,1.533195734,12.74741492
8958,519A TAMPINES CTRL 8,521519,1.357275942,103.9403816,519A TAMPINES CENTRAL 8 SUNSHINE KIDS CARE CENTRE @ TAMPINES PTE. LTD. SINGAPORE 521519,"(1.3572759419999998, 103.9403816)",Tampines,0.452345467,Tampines 1    Singapore ,0.375799451,COLD STORAGE SINGAPORE (1983) PTE LTD,0.62145403,Blk 137 Tampines Street 11,1.36052858,12.79606852
8959,429A YISHUN AVE 11,761429,1.422097317,103.8495604,429A YISHUN AVENUE 11 ORCHID SPRING @ YISHUN SINGAPORE 761429,"(1.422097317, 103.8495604)",Yishun,1.819935518,Wisteria   Mall    Singapore ,1.031413373,COLD STORAGE SINGAPORE (1983) PTE LTD,0.403789632,Chong Pang City Wet Market & Food Centre,2.590843263,15.3553312
8960,317B YISHUN AVE 9,762317,1.434168785,103.8429504,317B YISHUN AVENUE 9 YISHUN GREENWALK SINGAPORE 762317,"(1.434168785, 103.8429504)",Yishun,1.011491463,Northpoint   City    Singapore ,1.025784694,NTUC Fairprice Co-operative Ltd,0.36837028,Chong Pang City Wet Market & Food Centre,1.648627791,16.72365515
8961,505C YISHUN ST 51,763505,1.419237545,103.8442279,505C YISHUN STREET 51 ACACIA BREEZE @ YISHUN SINGAPORE 763505,"(1.419237545, 103.8442279)",Khatib,1.264857168,Wisteria   Mall    Singapore ,0.359906916,NTUC Fairprice Co-operative Ltd,0.644511354,Chong Pang City Wet Market & Food Centre,2.24630286,15.05802429
8962,748A BEDOK RESERVOIR CRES,471748,1.336419028,103.9209933,748A BEDOK RESERVOIR CRESCENT BELVIA SINGAPORE 471748,"(1.336419028, 103.92099329999999)",Bedok North,0.350919668,Djitsun   Mall   Bedok    Singapore ,1.498309347,NTUC Fairprice Co-operative Ltd,0.141678443,Blk 538 Bedok North Street 3,0.686132645,9.666521851
8963,747A BEDOK RESERVOIR CRES,471747,1.336639559,103.9212844,747A BEDOK RESERVOIR CRESCENT BELVIA SINGAPORE 471747,"(1.336639559, 103.9212844)",Bedok North,0.390150338,Djitsun   Mall   Bedok    Singapore ,1.4970483,NTUC Fairprice Co-operative Ltd,0.102887515,Blk 538 Bedok North Street 3,0.684262899,9.707123547
8964,748C BEDOK RESERVOIR CRES,473748,1.336161756,103.9214926,748C BEDOK RESERVOIR CRESCENT BELVIA SINGAPORE 473748,"(1.3361617559999999, 103.9214926)",Bedok North,0.394959303,Djitsun   Mall   Bedok    Singapore ,1.441046875,NTUC Fairprice Co-operative Ltd,0.143489605,Blk 538 Bedok North Street 3,0.628340548,9.693730697
8965,747B BEDOK RESERVOIR CRES,472747,1.336660095,103.9216247,747B BEDOK RESERVOIR CRESCENT BELVIA SINGAPORE 472747,"(1.336660095, 103.9216247)",Bedok North,0.426051265,Djitsun   Mall   Bedok    Singapore ,1.475800736,NTUC Fairprice Co-operative Ltd,0.086213227,Blk 538 Bedok North Street 3,0.663452702,9.738707514
8966,454 FAJAR RD,670454,1.384502431,103.7715374,454 FAJAR ROAD FAJAR SPRING SINGAPORE 670454,"(1.384502431, 103.77153740000001)",Fajar,0.075079248,Fajar   Shopping   Centre    Singapore ,0.119437128,COLD STORAGE SINGAPORE (1983) PTE LTD,0.132503035,Bukit Timah Market,5.01742137,14.28544355
8967,550A SEGAR RD,671550,1.389112062,103.7673015,550A SEGAR ROAD SEGAR PALMVIEW SINGAPORE 671550,"(1.389112062, 103.7673015)",Segar,0.299046176,Greenridge   Shopping   Centre    Singapore ,0.42904338,SHENG SIONG SUPERMARKET PTE LTD,0.270725156,Bukit Timah Market,5.590418898,14.97982647
8968,636B SENJA RD,672636,1.387624708,103.7583314,636B SENJA ROAD SENJA PARC VIEW SINGAPORE 672636,"(1.3876247080000002, 103.7583314)",Senja,0.69097394,Junction 10    Singapore ,0.85956166,NTUC Fairprice Co-operative Ltd,0.350801047,Blk 254 Jurong East Street 24,5.407287667,15.4997595
8969,475B UPP SERANGOON CRES,532475,1.375774046,103.8999657,475B UPPER SERANGOON CRESCENT PARKLAND RESIDENCES SINGAPORE 532475,"(1.3757740459999999, 103.8999657)",Kangkar,0.942032333,Hougang   Mall    Singapore ,0.778136834,NTUC Fairprice Co-operative Ltd,0.455656084,Kovan Market & Food Centre,2.414007554,11.5321975
8970,475C UPP SERANGOON CRES,533475,1.375218187,103.8999953,475C UPPER SERANGOON CRESCENT PCF SPARKLETOTS PRESCHOOL @ BEDOK RESERVOIR-PUNGGOL 475C(DS) SINGAPORE 533475,"(1.375218187, 103.8999953)",Hougang,0.931564652,Hougang   Mall    Singapore ,0.754062986,NTUC Fairprice Co-operative Ltd,0.481165791,Kovan Market & Food Centre,2.369008614,11.47909218
8971,138D YUAN CHING RD,614138,1.328460311,103.7232878,138D YUAN CHING ROAD LAKE VISTA @ YUAN CHING SINGAPORE 614138,"(1.328460311, 103.72328780000001)",Lakeside,1.778972888,Taman   Jurong   Shopping   Centre    Singapore ,0.77632556,SHENG SIONG SUPERMARKET PTE LTD,0.396120931,Taman Jurong Market & Food Centre,0.716324871,15.09674643
8972,527C PASIR RIS ST 51,513527,1.369373299,103.9479702,527C PASIR RIS STREET 51 COSTA RIS SINGAPORE 513527,"(1.369373299, 103.9479702)",Pasir Ris,0.45560836,White   Sands    Singapore ,0.378751092,SHENG SIONG SUPERMARKET PTE LTD,0.035202507,Blk 137 Tampines Street 11,2.649576388,14.3116963
8973,528C PASIR RIS ST 51,513528,1.370985309,103.9482169,528C PASIR RIS STREET 51 COSTA RIS SINGAPORE 513528,"(1.3709853090000002, 103.9482169)",Pasir Ris,0.27962822,White   Sands    Singapore ,0.222278212,SHENG SIONG SUPERMARKET PTE LTD,0.148111761,Blk 137 Tampines Street 11,2.830902085,14.45155596
8974,261A PUNGGOL WAY,821261,1.405927099,103.8970132,261A PUNGGOL WAY DBS PUNGGOL WAY/261 SINGAPORE 821261,"(1.4059270990000001, 103.8970132)",Soo Teck,0.062516911,Waterway   Point    Singapore ,0.557159721,U STARS SUPERMARKET PTE. LTD.,0.060859362,Kovan Market & Food Centre,5.347645933,14.46474715
8975,672D EDGEFIELD PLAINS,824672,1.407590312,103.9109236,672D EDGEFIELD PLAINS WATERWAY BANKS SINGAPORE 824672,"(1.407590312, 103.91092359999999)",Damai,0.362804113,Oasis   Terraces    Singapore ,0.609691541,COLD STORAGE SINGAPORE (1983) PTE LTD,0.245223548,Kovan Market & Food Centre,6.059162037,15.24066271
8976,667A PUNGGOL DR,821667,1.40260031,103.9139714,667A PUNGGOL DRIVE WATERWAY WOODCRESS SINGAPORE 821667,"(1.40260031, 103.91397140000001)",Oasis,0.141226443,Oasis   Terraces    Singapore ,0.077995423,COLD STORAGE SINGAPORE (1983) PTE LTD,0.405261178,Kovan Market & Food Centre,5.746731556,14.89698725
8977,259A PUNGGOL FIELD,821259,1.4038234,103.8955478,259A PUNGGOL FIELD PUNGGOL TOPAZ SINGAPORE 821259,"(1.4038233999999998, 103.8955478)",Soo Teck,0.263686604,Waterway   Point    Singapore ,0.776876046,U STARS SUPERMARKET PTE. LTD.,0.226684889,Kovan Market & Food Centre,5.083876745,14.18886575
8978,259C PUNGGOL FIELD,823259,1.404515909,103.8956649,259C PUNGGOL FIELD PUNGGOL WEST COMMUNITY CENTRE SINGAPORE 823259,"(1.4045159090000001, 103.89566490000001)",Soo Teck,0.20731827,Waterway   Point    Singapore ,0.737930856,U STARS SUPERMARKET PTE. LTD.,0.162976019,Kovan Market & Food Centre,5.161906706,14.26565104
8979,260A PUNGGOL WAY,821260,1.404797138,103.8966161,260A PUNGGOL WAY PUNGGOL TOPAZ SINGAPORE 821260,"(1.4047971380000002, 103.8966161)",Soo Teck,0.102996949,Waterway   Point    Singapore ,0.627697356,U STARS SUPERMARKET PTE. LTD.,0.072328222,Kovan Market & Food Centre,5.215269886,14.33159574
8980,336A ANCHORVALE CRES,541336,1.397544086,103.8893251,336A ANCHORVALE CRESCENT ANCHORVALE COVE SINGAPORE 541336,"(1.397544086, 103.8893251)",Farmway,0.044294835,Compass   One    Singapore ,0.873151771,U STARS SUPERMARKET PTE. LTD.,0.077690411,Kovan Market & Food Centre,4.290455499,13.30148086
8981,336C ANCHORVALE CRES,543336,1.397743732,103.8885832,336C ANCHORVALE CRESCENT ANCHORVALE COVE SINGAPORE 543336,"(1.397743732, 103.8885832)",Farmway,0.090461167,Compass   One    Singapore ,0.948830364,U STARS SUPERMARKET PTE. LTD.,0.123782617,Kovan Market & Food Centre,4.306424126,13.29682676
8982,330A ANCHORVALE ST,541330,1.396627233,103.8898654,330A ANCHORVALE STREET PCF SPARKLETOTS PRESCHOOL @ SENGKANG WEST BLK 330A (DS) SINGAPORE 541330,"(1.396627233, 103.8898654)",Farmway,0.098796188,Compass   One    Singapore ,0.759816663,U STARS SUPERMARKET PTE. LTD.,0.073082684,Kovan Market & Food Centre,4.19450711,13.22396043
8983,890B TAMPINES AVE 1,522890,1.346905558,103.9334092,890B TAMPINES AVENUE 1 TAMPINES GREENTERRACE SINGAPORE 522890,"(1.3469055580000002, 103.9334092)",Tampines West,0.55721438,Our   Tampines   Hub    Singapore ,0.991289428,PRIME SUPERMARKET LIMITED?,0.213887399,Blk 137 Tampines Street 11,1.249002675,11.47109183
8984,342A YISHUN RING RD,761342,1.430597111,103.8444648,342A YISHUN RING ROAD YISHUN NATURA SINGAPORE 761342,"(1.430597111, 103.8444648)",Yishun,1.052325926,Northpoint   City    Singapore ,0.968688039,TAN KWEE ENG,0.237247192,Chong Pang City Wet Market & Food Centre,1.798214238,16.31811728
8985,505B YISHUN ST 51,762505,1.419241611,103.8449417,505B YISHUN STREET 51 ACACIA BREEZE @ YISHUN SINGAPORE 762505,"(1.419241611, 103.8449417)",Khatib,1.343315477,Wisteria   Mall    Singapore ,0.43442313,NTUC Fairprice Co-operative Ltd,0.615949191,Chong Pang City Wet Market & Food Centre,2.308990509,15.05436025
8986,504D YISHUN ST 51,764504,1.418333625,103.8437217,504D YISHUN STREET 51 ACACIA BREEZE @ YISHUN SINGAPORE 764504,"(1.418333625, 103.8437217)",Khatib,1.196682681,Wisteria   Mall    Singapore ,0.27874799,NTUC Fairprice Co-operative Ltd,0.759308608,Chong Pang City Wet Market & Food Centre,2.266902285,14.96085579
8987,505D YISHUN ST 51,764505,1.418832842,103.8442258,505D YISHUN STREET 51 ACACIA BREEZE @ YISHUN SINGAPORE 764505,"(1.4188328419999998, 103.84422579999999)",Khatib,1.258231514,Wisteria   Mall    Singapore ,0.344978916,NTUC Fairprice Co-operative Ltd,0.685925299,Chong Pang City Wet Market & Food Centre,2.274164929,15.01310314
8988,650 ANG MO KIO ST 61,560650,1.37769118,103.8427452,650 ANG MO KIO STREET 61 YIO CHU KANG VISTA SINGAPORE 560650,"(1.37769118, 103.84274520000001)",Yio Chu Kang,0.513621047,Broadway   Plaza    Singapore ,0.733673647,COLD STORAGE SINGAPORE (1983) PTE LTD,0.522030777,Blk 628 Ang Mo Kio Ave 4,0.435888788,10.46240731
